tissue	EBML	response	location	link
Adipose_Subcutaneous	NO	0.239043475094464	chr19:18482764	http://www.cagmdb.org/view_table.php?id=204687
Adipose_Subcutaneous	NO	0.238908698557499	chr4:67690771	http://www.cagmdb.org/view_table.php?id=400151
Adipose_Subcutaneous	NO	0.23869528670761	chr17:5504138	http://www.cagmdb.org/view_table.php?id=163659
Adipose_Subcutaneous	NO	0.238617816210218	chr8:100018430	http://www.cagmdb.org/view_table.php?id=551073
Adipose_Subcutaneous	NO	0.238421628325308	chr5:142102705	http://www.cagmdb.org/view_table.php?id=452492
Adipose_Subcutaneous	NO	0.238392338777051	chr2:70767507	http://www.cagmdb.org/view_table.php?id=310662
Adipose_Subcutaneous	YES	0.238356976965218	chr16:1999882	http://www.cagmdb.org/view_table.php?id=143363
Adipose_Subcutaneous	NO	0.238253398696567	chr10:73175044	http://www.cagmdb.org/view_table.php?id=17247
Adipose_Subcutaneous	NO	0.238193670346319	chr1:15951304	http://www.cagmdb.org/view_table.php?id=218048
Adipose_Subcutaneous	NO	0.237672372003304	chr2:241673458	http://www.cagmdb.org/view_table.php?id=345645
Adipose_Subcutaneous	NO	0.237150585722371	chr8:142738012	http://www.cagmdb.org/view_table.php?id=560205
Adipose_Subcutaneous	NO	0.236784243992008	chr10:5610724	http://www.cagmdb.org/view_table.php?id=1196
Adipose_Subcutaneous	NO	0.23667011858903	chr1:203014625	http://www.cagmdb.org/view_table.php?id=253277
Adipose_Subcutaneous	NO	0.236426517298958	chr16:87385011	http://www.cagmdb.org/view_table.php?id=161568
Adipose_Subcutaneous	NO	0.236222953712926	chr7:143283870	http://www.cagmdb.org/view_table.php?id=527171
Adipose_Subcutaneous	NO	0.236042583851335	chr16:71701324	http://www.cagmdb.org/view_table.php?id=157855
Adipose_Subcutaneous	NO	0.235978291323422	chr17:82735562	http://www.cagmdb.org/view_table.php?id=181933
Adipose_Subcutaneous	NO	0.235662986770439	chr19:50494397	http://www.cagmdb.org/view_table.php?id=212318
Adipose_Subcutaneous	NO	0.235575562958762	chr9:68788475	http://www.cagmdb.org/view_table.php?id=569596
Adipose_Subcutaneous	NO	0.235294001377256	chr6:110063288	http://www.cagmdb.org/view_table.php?id=484139
Adipose_Subcutaneous	NO	0.235153243332005	chr2:237305560	http://www.cagmdb.org/view_table.php?id=344829
Adipose_Subcutaneous	NO	0.235097811923606	chr15:63382290	http://www.cagmdb.org/view_table.php?id=134447
Adipose_Subcutaneous	YES	0.23459356734068	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
Adipose_Subcutaneous	NO	0.234568269151219	chr11:6264725	http://www.cagmdb.org/view_table.php?id=31219
Adipose_Subcutaneous	NO	0.234482010280431	chr4:8507901	http://www.cagmdb.org/view_table.php?id=387525
Adipose_Subcutaneous	YES	0.234341801437195	chr9:92474743	http://www.cagmdb.org/view_table.php?id=574638
Adipose_Subcutaneous	NO	0.234067644489072	chr16:23582566	http://www.cagmdb.org/view_table.php?id=148832
Adipose_Subcutaneous	NO	0.233849026187544	chr5:123370472	http://www.cagmdb.org/view_table.php?id=448697
Adipose_Subcutaneous	NO	0.233737983012827	chr9:93105162	http://www.cagmdb.org/view_table.php?id=574765
Adipose_Subcutaneous	NO	0.232967878788755	chr4:659699	http://www.cagmdb.org/view_table.php?id=385896
Adipose_Subcutaneous	NO	0.232907898077658	chr17:63774244	http://www.cagmdb.org/view_table.php?id=177201
Adipose_Subcutaneous	NO	0.232879122850268	chr1:166829820	http://www.cagmdb.org/view_table.php?id=245579
Adipose_Subcutaneous	NO	0.232682317132422	chr10:73774695	http://www.cagmdb.org/view_table.php?id=17379
Adipose_Subcutaneous	NO	0.232634573829904	chr11:65834177	http://www.cagmdb.org/view_table.php?id=42755
Adipose_Subcutaneous	NO	0.232515379706121	chr11:4515061	http://www.cagmdb.org/view_table.php?id=30877
Adipose_Subcutaneous	NO	0.232474851641567	chr6:158618309	http://www.cagmdb.org/view_table.php?id=494398
Adipose_Subcutaneous	NO	0.232327047836729	chr12:188684	http://www.cagmdb.org/view_table.php?id=57299
Adipose_Subcutaneous	NO	0.23232576065971	chr2:227890	http://www.cagmdb.org/view_table.php?id=295391
Adipose_Subcutaneous	NO	0.232208498587334	chr11:36463645	http://www.cagmdb.org/view_table.php?id=37486
Adipose_Subcutaneous	NO	0.232183851106264	chr4:659699	http://www.cagmdb.org/view_table.php?id=385896
Adipose_Subcutaneous	NO	0.232183826267622	chr20:58533475	http://www.cagmdb.org/view_table.php?id=276342
Adipose_Subcutaneous	NO	0.232115637372228	chr10:28595421	http://www.cagmdb.org/view_table.php?id=7068
Adipose_Subcutaneous	NO	0.232113565561032	chr1:160393227	http://www.cagmdb.org/view_table.php?id=244183
Adipose_Subcutaneous	NO	0.232098363663354	chr19:5718700	http://www.cagmdb.org/view_table.php?id=200212
Adipose_Subcutaneous	NO	0.232064907906813	chr1:179796133	http://www.cagmdb.org/view_table.php?id=248280
Adipose_Subcutaneous	YES	0.232000582923383	chr10:70749609	http://www.cagmdb.org/view_table.php?id=16714
Adipose_Subcutaneous	NO	0.231736318287364	chr7:102806546	http://www.cagmdb.org/view_table.php?id=518526
Adipose_Subcutaneous	NO	0.231499001387232	chr4:164972499	http://www.cagmdb.org/view_table.php?id=419516
Adipose_Subcutaneous	NO	0.231489564633436	chr16:11915674	http://www.cagmdb.org/view_table.php?id=146005
Adipose_Subcutaneous	NO	0.231486016794402	chr5:31511908	http://www.cagmdb.org/view_table.php?id=431450
Adipose_Subcutaneous	NO	0.231477785079651	chr1:174108359	http://www.cagmdb.org/view_table.php?id=247063
Adipose_Subcutaneous	NO	0.231243078377121	chr6:139002595	http://www.cagmdb.org/view_table.php?id=490102
Adipose_Subcutaneous	NO	0.231221582193927	chr19:54993728	http://www.cagmdb.org/view_table.php?id=213565
Adipose_Subcutaneous	NO	0.23103659399721	chr7:105274895	http://www.cagmdb.org/view_table.php?id=519030
Adipose_Subcutaneous	NO	0.231006473736022	chr4:25134321	http://www.cagmdb.org/view_table.php?id=391015
Adipose_Subcutaneous	NO	0.230935295418865	chr19:50830161	http://www.cagmdb.org/view_table.php?id=212451
Adipose_Subcutaneous	YES	0.230840371852069	chr13:99864924	http://www.cagmdb.org/view_table.php?id=103497
Adipose_Subcutaneous	NO	0.23082137381008	chr1:1840044	http://www.cagmdb.org/view_table.php?id=214709
Adipose_Subcutaneous	NO	0.230547266023679	chr16:739298	http://www.cagmdb.org/view_table.php?id=143090
Adipose_Subcutaneous	NO	0.229739023244953	chr21:46016495	http://www.cagmdb.org/view_table.php?id=285871
Adipose_Subcutaneous	NO	0.229664572161539	chr1:45485179	http://www.cagmdb.org/view_table.php?id=225270
Adipose_Subcutaneous	NO	0.229494328471729	chr11:77665788	http://www.cagmdb.org/view_table.php?id=45477
Adipose_Subcutaneous	NO	0.229491751716869	chr6:89018195	http://www.cagmdb.org/view_table.php?id=479711
Adipose_Subcutaneous	NO	0.229484596421462	chr7:135702076	http://www.cagmdb.org/view_table.php?id=525418
Adipose_Subcutaneous	NO	0.229133157332357	chr14:77651875	http://www.cagmdb.org/view_table.php?id=118981
Adipose_Subcutaneous	NO	0.228618758249399	chr6:138803318	http://www.cagmdb.org/view_table.php?id=490053
Adipose_Subcutaneous	NO	0.228362935914021	chr8:23443170	http://www.cagmdb.org/view_table.php?id=535371
Adipose_Subcutaneous	NO	0.228361502460612	chr13:77004685	http://www.cagmdb.org/view_table.php?id=98592
Adipose_Subcutaneous	NO	0.228241646488972	chr2:169820886	http://www.cagmdb.org/view_table.php?id=330441
Adipose_Subcutaneous	NO	0.228090725856162	chr9:21055471	http://www.cagmdb.org/view_table.php?id=564966
Adipose_Subcutaneous	NO	0.228007836831828	chr17:42954433	http://www.cagmdb.org/view_table.php?id=172128
Adipose_Subcutaneous	NO	0.227889577216063	chr4:164932306	http://www.cagmdb.org/view_table.php?id=419503
Adipose_Subcutaneous	NO	0.227884014173955	chr14:73615734	http://www.cagmdb.org/view_table.php?id=117953
Adipose_Subcutaneous	NO	0.227489331531233	chr1:196728715	http://www.cagmdb.org/view_table.php?id=251866
Adipose_Subcutaneous	YES	0.2273784771296	chr6:29657256	http://www.cagmdb.org/view_table.php?id=467839
Adipose_Subcutaneous	NO	0.22729780294773	chr17:17969860	http://www.cagmdb.org/view_table.php?id=166707
Adipose_Subcutaneous	NO	0.227240900339573	chr17:80497450	http://www.cagmdb.org/view_table.php?id=181464
Adipose_Subcutaneous	NO	0.226888536997392	chr2:196633691	http://www.cagmdb.org/view_table.php?id=335794
Adipose_Subcutaneous	NO	0.226877759119127	chr7:100848895	http://www.cagmdb.org/view_table.php?id=517954
Adipose_Subcutaneous	NO	0.226323008317592	chr19:52021367	http://www.cagmdb.org/view_table.php?id=212736
Adipose_Subcutaneous	NO	0.22617830740816	chr20:4045063	http://www.cagmdb.org/view_table.php?id=264222
Adipose_Subcutaneous	NO	0.226020369843732	chr9:124894381	http://www.cagmdb.org/view_table.php?id=581751
Adipose_Subcutaneous	NO	0.225969304194214	chr12:50962233	http://www.cagmdb.org/view_table.php?id=67451
Adipose_Subcutaneous	NO	0.225913587299671	chr2:69893349	http://www.cagmdb.org/view_table.php?id=310438
Adipose_Subcutaneous	NO	0.225881421476646	chr4:8535774	http://www.cagmdb.org/view_table.php?id=387535
Adipose_Subcutaneous	NO	0.225221717831828	chr1:77949436	http://www.cagmdb.org/view_table.php?id=232105
Adipose_Subcutaneous	NO	0.225217704304648	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Adipose_Subcutaneous	NO	0.225196286498175	chr11:71494539	http://www.cagmdb.org/view_table.php?id=44132
Adipose_Subcutaneous	NO	0.224671598152673	chr14:73615734	http://www.cagmdb.org/view_table.php?id=117953
Adipose_Subcutaneous	NO	0.224618160365813	chr3:121686665	http://www.cagmdb.org/view_table.php?id=369851
Adipose_Subcutaneous	NO	0.224393086624819	chr8:58404663	http://www.cagmdb.org/view_table.php?id=542561
Adipose_Subcutaneous	NO	0.223975578642956	chr12:283811	http://www.cagmdb.org/view_table.php?id=57317
Adipose_Subcutaneous	NO	0.223829888804451	chr3:127551924	http://www.cagmdb.org/view_table.php?id=371026
Adipose_Subcutaneous	NO	0.223604879294719	chr3:146568467	http://www.cagmdb.org/view_table.php?id=374724
Adipose_Subcutaneous	NO	0.223475233116514	chr16:1586628	http://www.cagmdb.org/view_table.php?id=143300
Adipose_Subcutaneous	NO	0.22327441503151	chr14:103059002	http://www.cagmdb.org/view_table.php?id=124761
Adipose_Subcutaneous	NO	0.223123329355098	chr8:96302577	http://www.cagmdb.org/view_table.php?id=550286
Adipose_Subcutaneous	NO	0.222992171035124	chr7:150556567	http://www.cagmdb.org/view_table.php?id=528703
Adipose_Subcutaneous	NO	0.222921659344429	chr10:122875750	http://www.cagmdb.org/view_table.php?id=27937
Adipose_Subcutaneous	NO	0.222538378576137	chr9:126336755	http://www.cagmdb.org/view_table.php?id=582129
Adipose_Subcutaneous	NO	0.222375399671765	chr19:14163466	http://www.cagmdb.org/view_table.php?id=203140
Adipose_Subcutaneous	NO	0.222285952294458	chr9:124851320	http://www.cagmdb.org/view_table.php?id=581743
Adipose_Subcutaneous	NO	0.222129317562942	chr5:95763803	http://www.cagmdb.org/view_table.php?id=443411
Adipose_Subcutaneous	NO	0.221983673844886	chr17:45015328	http://www.cagmdb.org/view_table.php?id=172674
Adipose_Subcutaneous	NO	0.221894901788586	chr10:75169488	http://www.cagmdb.org/view_table.php?id=17749
Adipose_Subcutaneous	NO	0.221807022203404	chr16:1408261	http://www.cagmdb.org/view_table.php?id=143255
Adipose_Subcutaneous	NO	0.221690083621515	chr11:69036734	http://www.cagmdb.org/view_table.php?id=43512
Adipose_Subcutaneous	NO	0.221504316533814	chr7:1034393	http://www.cagmdb.org/view_table.php?id=496964
Adipose_Subcutaneous	NO	0.221063734041244	chr15:74884669	http://www.cagmdb.org/view_table.php?id=136984
Adipose_Subcutaneous	NO	0.221050797575434	chr11:75675604	http://www.cagmdb.org/view_table.php?id=45025
Adipose_Subcutaneous	NO	0.220968724920881	chr4:10056093	http://www.cagmdb.org/view_table.php?id=387810
Adipose_Subcutaneous	YES	0.220771235807964	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
Adipose_Subcutaneous	NO	0.220766033466685	chr12:14848368	http://www.cagmdb.org/view_table.php?id=60578
Adipose_Subcutaneous	NO	0.220755099705793	chr20:2652733	http://www.cagmdb.org/view_table.php?id=263857
Adipose_Subcutaneous	NO	0.220602627650313	chr5:132324242	http://www.cagmdb.org/view_table.php?id=450458
Adipose_Subcutaneous	NO	0.220068246237597	chr1:27921164	http://www.cagmdb.org/view_table.php?id=221053
Adipose_Subcutaneous	NO	0.22000625852434	chr11:129848507	http://www.cagmdb.org/view_table.php?id=56254
Adipose_Subcutaneous	NO	0.219771949883818	chr15:89791417	http://www.cagmdb.org/view_table.php?id=140221
Adipose_Subcutaneous	NO	0.219649301412631	chr5:115856643	http://www.cagmdb.org/view_table.php?id=447202
Adipose_Subcutaneous	NO	0.219342516706659	chr2:53847017	http://www.cagmdb.org/view_table.php?id=306883
Adipose_Subcutaneous	YES	0.219084324202049	chr3:142375975	http://www.cagmdb.org/view_table.php?id=373956
Adipose_Subcutaneous	NO	0.219009060563719	chr9:113352481	http://www.cagmdb.org/view_table.php?id=579156
Adipose_Subcutaneous	NO	0.218998017431215	chr4:119093978	http://www.cagmdb.org/view_table.php?id=410421
Adipose_Subcutaneous	NO	0.218962572468508	chr1:37612500	http://www.cagmdb.org/view_table.php?id=223400
Adipose_Subcutaneous	NO	0.2189179336664	chr7:11669972	http://www.cagmdb.org/view_table.php?id=499418
Adipose_Subcutaneous	NO	0.218847276130862	chr7:34068072	http://www.cagmdb.org/view_table.php?id=504023
Adipose_Subcutaneous	NO	0.218733630239133	chr1:230967404	http://www.cagmdb.org/view_table.php?id=259124
Adipose_Subcutaneous	NO	0.218360773117671	chr1:157656461	http://www.cagmdb.org/view_table.php?id=243621
Adipose_Subcutaneous	NO	0.218300249642712	chr12:56661664	http://www.cagmdb.org/view_table.php?id=68780
Adipose_Subcutaneous	NO	0.218276964097118	chr1:155035052	http://www.cagmdb.org/view_table.php?id=243036
Adipose_Subcutaneous	NO	0.218216940833636	chr19:55370915	http://www.cagmdb.org/view_table.php?id=213677
Adipose_Subcutaneous	NO	0.218134433612448	chr18:35536800	http://www.cagmdb.org/view_table.php?id=188886
Adipose_Subcutaneous	NO	0.21812411067349	chr3:100591097	http://www.cagmdb.org/view_table.php?id=365663
Adipose_Subcutaneous	NO	0.217968086324274	chr7:775512	http://www.cagmdb.org/view_table.php?id=496909
Adipose_Subcutaneous	NO	0.217795975939559	chr11:45755631	http://www.cagmdb.org/view_table.php?id=39426
Adipose_Subcutaneous	NO	0.217648631997421	chr7:83089138	http://www.cagmdb.org/view_table.php?id=514105
Adipose_Subcutaneous	NO	0.217500258240805	chr1:113015799	http://www.cagmdb.org/view_table.php?id=239253
Adipose_Subcutaneous	NO	0.217465123305125	chr2:113226670	http://www.cagmdb.org/view_table.php?id=318796
Adipose_Subcutaneous	NO	0.217362213002221	chr16:57961632	http://www.cagmdb.org/view_table.php?id=154458
Adipose_Subcutaneous	YES	0.217315249764536	chr12:20721666	http://www.cagmdb.org/view_table.php?id=61785
Adipose_Subcutaneous	NO	0.217072731228765	chr5:172423546	http://www.cagmdb.org/view_table.php?id=459051
Adipose_Subcutaneous	NO	0.216778939337929	chr22:21606316	http://www.cagmdb.org/view_table.php?id=287393
Adipose_Subcutaneous	NO	0.216496181753673	chr8:43034015	http://www.cagmdb.org/view_table.php?id=540041
Adipose_Subcutaneous	NO	0.216492415618457	chr1:32299398	http://www.cagmdb.org/view_table.php?id=222169
Adipose_Subcutaneous	NO	0.216476611228138	chr22:35643500	http://www.cagmdb.org/view_table.php?id=290823
Adipose_Subcutaneous	NO	0.21636330506182	chr19:35031362	http://www.cagmdb.org/view_table.php?id=207969
Adipose_Subcutaneous	NO	0.216316423540701	chr11:76419845	http://www.cagmdb.org/view_table.php?id=45186
Adipose_Subcutaneous	NO	0.216082051923435	chr8:21983856	http://www.cagmdb.org/view_table.php?id=534995
Adipose_Subcutaneous	NO	0.216066232355506	chr16:69370995	http://www.cagmdb.org/view_table.php?id=157291
Adipose_Subcutaneous	NO	0.215798045304976	chr20:46021440	http://www.cagmdb.org/view_table.php?id=273192
Adipose_Subcutaneous	NO	0.215735256664729	chr13:24921627	http://www.cagmdb.org/view_table.php?id=87806
Adipose_Subcutaneous	NO	0.215542880010834	chr5:39002383	http://www.cagmdb.org/view_table.php?id=433022
Adipose_Subcutaneous	NO	0.215406664770162	chr7:102458573	http://www.cagmdb.org/view_table.php?id=518480
Adipose_Subcutaneous	NO	0.215405342619358	chr2:151377476	http://www.cagmdb.org/view_table.php?id=326803
Adipose_Subcutaneous	NO	0.215169554682989	chr4:10495825	http://www.cagmdb.org/view_table.php?id=387859
Adipose_Subcutaneous	YES	0.215003246951433	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
Adipose_Subcutaneous	NO	0.214945628292287	chr16:71825952	http://www.cagmdb.org/view_table.php?id=157888
Adipose_Subcutaneous	NO	0.214935104170978	chr19:49315039	http://www.cagmdb.org/view_table.php?id=212019
Adipose_Subcutaneous	NO	0.214627868023154	chr2:130353872	http://www.cagmdb.org/view_table.php?id=322379
Adipose_Subcutaneous	NO	0.214620542051301	chr8:81688665	http://www.cagmdb.org/view_table.php?id=547425
Adipose_Subcutaneous	NO	0.214591819093684	chr12:76916241	http://www.cagmdb.org/view_table.php?id=73017
Adipose_Subcutaneous	NO	0.214473097278268	chr7:128447907	http://www.cagmdb.org/view_table.php?id=523751
Adipose_Subcutaneous	NO	0.21445788617465	chr12:53478872	http://www.cagmdb.org/view_table.php?id=68023
Adipose_Subcutaneous	NO	0.21421064566055	chr11:66843358	http://www.cagmdb.org/view_table.php?id=43000
Adipose_Subcutaneous	NO	0.214177079847855	chr17:80371768	http://www.cagmdb.org/view_table.php?id=181444
Adipose_Subcutaneous	NO	0.214107489671116	chr1:161182989	http://www.cagmdb.org/view_table.php?id=244348
Adipose_Subcutaneous	NO	0.214092745935818	chr5:654438	http://www.cagmdb.org/view_table.php?id=424952
Adipose_Subcutaneous	NO	0.214029073662498	chr2:233165851	http://www.cagmdb.org/view_table.php?id=343983
Adipose_Subcutaneous	NO	0.21394141111875	chr7:101249889	http://www.cagmdb.org/view_table.php?id=518076
Adipose_Subcutaneous	NO	0.213777361629628	chr1:217488056	http://www.cagmdb.org/view_table.php?id=256296
Adipose_Subcutaneous	NO	0.213617288038529	chr17:75198346	http://www.cagmdb.org/view_table.php?id=180192
Adipose_Subcutaneous	NO	0.212946098907799	chr22:24309137	http://www.cagmdb.org/view_table.php?id=287945
Adipose_Subcutaneous	NO	0.212894464752932	chr16:19736427	http://www.cagmdb.org/view_table.php?id=147874
Adipose_Subcutaneous	NO	0.212699068662361	chr1:248823647	http://www.cagmdb.org/view_table.php?id=263177
Adipose_Subcutaneous	NO	0.212689121630881	chr10:73205335	http://www.cagmdb.org/view_table.php?id=17256
Adipose_Subcutaneous	NO	0.212390986958477	chr2:224480100	http://www.cagmdb.org/view_table.php?id=341949
Adipose_Subcutaneous	NO	0.212189180145507	chr17:68596202	http://www.cagmdb.org/view_table.php?id=178494
Adipose_Subcutaneous	YES	0.212163804969952	chr3:27322147	http://www.cagmdb.org/view_table.php?id=351131
Adipose_Subcutaneous	NO	0.212051942245643	chr22:37794668	http://www.cagmdb.org/view_table.php?id=291376
Adipose_Subcutaneous	NO	0.211934355280413	chr4:48451368	http://www.cagmdb.org/view_table.php?id=396302
Adipose_Subcutaneous	NO	0.211894984318173	chr19:58463853	http://www.cagmdb.org/view_table.php?id=214422
Adipose_Subcutaneous	NO	0.211591604481898	chr3:197547102	http://www.cagmdb.org/view_table.php?id=385634
Adipose_Subcutaneous	NO	0.211522615686982	chr12:14567621	http://www.cagmdb.org/view_table.php?id=60513
Adipose_Subcutaneous	NO	0.211463986154237	chr12:54200281	http://www.cagmdb.org/view_table.php?id=68243
Adipose_Subcutaneous	NO	0.211444894871259	chr22:37985819	http://www.cagmdb.org/view_table.php?id=291423
Adipose_Subcutaneous	NO	0.211131997747257	chr15:90896188	http://www.cagmdb.org/view_table.php?id=140516
Adipose_Subcutaneous	NO	0.210950873798863	chr16:89221783	http://www.cagmdb.org/view_table.php?id=161929
Adipose_Subcutaneous	NO	0.210950457115714	chr16:3473012	http://www.cagmdb.org/view_table.php?id=143684
Adipose_Subcutaneous	NO	0.210687896217542	chr11:82868595	http://www.cagmdb.org/view_table.php?id=46569
Adipose_Subcutaneous	NO	0.210641507575406	chr7:64906837	http://www.cagmdb.org/view_table.php?id=509503
Adipose_Subcutaneous	NO	0.21061230653192	chr16:1586628	http://www.cagmdb.org/view_table.php?id=143300
Adipose_Subcutaneous	NO	0.210513907469567	chr19:23121338	http://www.cagmdb.org/view_table.php?id=205764
Adipose_Subcutaneous	NO	0.210404068117016	chr11:90172003	http://www.cagmdb.org/view_table.php?id=48069
Adipose_Subcutaneous	NO	0.210383236818185	chr11:85779638	http://www.cagmdb.org/view_table.php?id=47165
Adipose_Subcutaneous	NO	0.210349029583249	chr18:68660465	http://www.cagmdb.org/view_table.php?id=196124
Adipose_Subcutaneous	NO	0.210310096292174	chr9:83573739	http://www.cagmdb.org/view_table.php?id=572708
Adipose_Subcutaneous	YES	0.210112193673147	chr19:4817277	http://www.cagmdb.org/view_table.php?id=199936
Adipose_Subcutaneous	NO	0.210036747079798	chr1:228480336	http://www.cagmdb.org/view_table.php?id=258588
Adipose_Subcutaneous	NO	0.209687803912433	chr11:8941329	http://www.cagmdb.org/view_table.php?id=31718
Adipose_Subcutaneous	NO	0.209115761826708	chr5:140925083	http://www.cagmdb.org/view_table.php?id=452252
Adipose_Subcutaneous	NO	0.208962526469432	chr1:175249979	http://www.cagmdb.org/view_table.php?id=247334
Adipose_Subcutaneous	NO	0.208803230110582	chr9:35700531	http://www.cagmdb.org/view_table.php?id=567882
Adipose_Subcutaneous	NO	0.208519798564193	chr6:33748527	http://www.cagmdb.org/view_table.php?id=468720
Adipose_Subcutaneous	NO	0.208357223156794	chr5:181032250	http://www.cagmdb.org/view_table.php?id=461032
Adipose_Subcutaneous	YES	0.207827309876716	chr17:4891201	http://www.cagmdb.org/view_table.php?id=163504
Adipose_Subcutaneous	NO	0.20782226256276	chr16:16155412	http://www.cagmdb.org/view_table.php?id=146984
Adipose_Subcutaneous	NO	0.207676495032043	chr7:12459301	http://www.cagmdb.org/view_table.php?id=499590
Adipose_Subcutaneous	NO	0.207480299612985	chr8:142738012	http://www.cagmdb.org/view_table.php?id=560205
Adipose_Subcutaneous	NO	0.207233305020556	chr19:4810073	http://www.cagmdb.org/view_table.php?id=199930
Adipose_Subcutaneous	NO	0.207071465011727	chr2:178180120	http://www.cagmdb.org/view_table.php?id=332260
Adipose_Subcutaneous	NO	0.206968013513865	chr7:127352898	http://www.cagmdb.org/view_table.php?id=523526
Adipose_Subcutaneous	NO	0.206954403741207	chr2:130353872	http://www.cagmdb.org/view_table.php?id=322379
Adipose_Subcutaneous	NO	0.206770850060446	chr19:56508230	http://www.cagmdb.org/view_table.php?id=213956
Adipose_Subcutaneous	NO	0.206689829441025	chr7:98569685	http://www.cagmdb.org/view_table.php?id=517335
Adipose_Subcutaneous	NO	0.206616569115903	chr13:111098148	http://www.cagmdb.org/view_table.php?id=105878
Adipose_Subcutaneous	YES	0.206456383558406	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
Adipose_Subcutaneous	NO	0.206414984468874	chr1:52330023	http://www.cagmdb.org/view_table.php?id=226755
Adipose_Subcutaneous	NO	0.206411524027716	chr10:120022497	http://www.cagmdb.org/view_table.php?id=27365
Adipose_Subcutaneous	NO	0.206354643870407	chr20:38992605	http://www.cagmdb.org/view_table.php?id=271622
Adipose_Subcutaneous	NO	0.206352698035823	chr2:55557067	http://www.cagmdb.org/view_table.php?id=307272
Adipose_Subcutaneous	NO	0.20627001223116	chr14:24161933	http://www.cagmdb.org/view_table.php?id=107497
Adipose_Subcutaneous	NO	0.206192523654434	chr11:8322702	http://www.cagmdb.org/view_table.php?id=31569
Adipose_Subcutaneous	NO	0.206169484862502	chr15:78536299	http://www.cagmdb.org/view_table.php?id=137767
Adipose_Subcutaneous	NO	0.20613029145496	chr11:70131304	http://www.cagmdb.org/view_table.php?id=43818
Adipose_Subcutaneous	NO	0.206070253639644	chr21:33395378	http://www.cagmdb.org/view_table.php?id=283078
Adipose_Subcutaneous	NO	0.206044771197859	chr8:10672386	http://www.cagmdb.org/view_table.php?id=532580
Adipose_Subcutaneous	NO	0.20600114484585	chr12:40122629	http://www.cagmdb.org/view_table.php?id=65105
Adipose_Subcutaneous	NO	0.205842461411824	chr19:7686514	http://www.cagmdb.org/view_table.php?id=201014
Adipose_Subcutaneous	NO	0.205777293574199	chr1:45534102	http://www.cagmdb.org/view_table.php?id=225284
Adipose_Subcutaneous	YES	0.205664573932309	chr2:176131175	http://www.cagmdb.org/view_table.php?id=331818
Adipose_Subcutaneous	NO	0.205577781344598	chr6:155286356	http://www.cagmdb.org/view_table.php?id=493637
Adipose_Subcutaneous	NO	0.205390632395624	chr15:34847145	http://www.cagmdb.org/view_table.php?id=128252
Adipose_Subcutaneous	NO	0.205346576879155	chr6:169403160	http://www.cagmdb.org/view_table.php?id=496546
Adipose_Subcutaneous	NO	0.20530183916718	chr10:125959242	http://www.cagmdb.org/view_table.php?id=28523
Adipose_Subcutaneous	NO	0.205086757375761	chr17:4793558	http://www.cagmdb.org/view_table.php?id=163476
Adipose_Subcutaneous	NO	0.204980250539118	chr2:127192620	http://www.cagmdb.org/view_table.php?id=321722
Adipose_Subcutaneous	NO	0.204937902818551	chr19:47702973	http://www.cagmdb.org/view_table.php?id=211484
Adipose_Subcutaneous	NO	0.204810452269535	chr7:149847593	http://www.cagmdb.org/view_table.php?id=528548
Adipose_Subcutaneous	NO	0.204764547488655	chr3:196918978	http://www.cagmdb.org/view_table.php?id=385508
Adipose_Subcutaneous	YES	0.204715287516681	chr3:52786840	http://www.cagmdb.org/view_table.php?id=356443
Adipose_Subcutaneous	NO	0.204680047956106	chr14:64519988	http://www.cagmdb.org/view_table.php?id=115926
Adipose_Subcutaneous	NO	0.204661753304638	chr19:17752227	http://www.cagmdb.org/view_table.php?id=204462
Adipose_Subcutaneous	NO	0.20457941227452	chr16:54235134	http://www.cagmdb.org/view_table.php?id=153526
Adipose_Subcutaneous	NO	0.204550998953015	chr2:175110338	http://www.cagmdb.org/view_table.php?id=331634
Adipose_Subcutaneous	NO	0.204501000969206	chr16:50818058	http://www.cagmdb.org/view_table.php?id=152733
Adipose_Subcutaneous	NO	0.204448190854814	chr17:30830777	http://www.cagmdb.org/view_table.php?id=169300
Adipose_Subcutaneous	NO	0.204264232843014	chr2:206357725	http://www.cagmdb.org/view_table.php?id=337979
Adipose_Subcutaneous	NO	0.203920092027847	chr4:105545555	http://www.cagmdb.org/view_table.php?id=407691
Adipose_Subcutaneous	NO	0.203501382738853	chr5:141433359	http://www.cagmdb.org/view_table.php?id=452335
Adipose_Subcutaneous	NO	0.203237745412431	chr15:90112057	http://www.cagmdb.org/view_table.php?id=140317
Adipose_Subcutaneous	NO	0.203219670110433	chr16:4810791	http://www.cagmdb.org/view_table.php?id=143999
Adipose_Subcutaneous	NO	0.203193252320464	chr7:101072033	http://www.cagmdb.org/view_table.php?id=518013
Adipose_Subcutaneous	NO	0.202783537224129	chr13:28251876	http://www.cagmdb.org/view_table.php?id=88597
Adipose_Subcutaneous	NO	0.202617293218042	chr16:25153474	http://www.cagmdb.org/view_table.php?id=149388
